id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,昨日融券,融券差額(張),融券增加,融資5N,昨日融資,融資差額(張),融資增加,投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
4991,環宇-KY,半導體業,39.8,0.13,1.26,40.3,39.8,0.0,-1.49,15.01,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.01,0.0,0.0,4.6,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,2.0,4.0,11.0,-0.0,-0.0,0.03,,,,0.13,0.24,0.57,1.58,凱基-敦北,13.33%,元富-古亭,13.33%,富邦-仁愛,13.33%
4994,傳奇,資訊服務業,42.4,1.19,0.71,42.7,42.5,0.24,-0.47,43.0,6.0,0.0,0.0,0.0,,4.0,-1.0,1.0,-2.0,0.0,0.0,0.0,6.0,0.01,1.55,0.0,0.0,0.15,1.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.04,0.02,-0.01,4.0,6.0,10.0,0.02,0.02,0.06,,,,0.36,0.59,1.13,2.66,元大-北三重,20.93%,新光,11.63%,花旗環球,9.3%
4995,晶達,光電業,38.6,1.05,0.52,38.8,38.65,0.13,-0.39,17.5,0.0,0.0,0.0,0.0,,1.0,1.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,2.0,5.0,8.0,-0.0,-0.04,-0.12,,,,0.41,0.81,1.11,2.06,凱基-復興,35.29%,中國信託-忠孝,11.76%,元大-路竹,11.76%
4999,鑫禾,電子零組件業,37.15,0.13,0.0,37.15,37.8,1.75,-0.53,69.71,11.0,0.0,0.0,0.0,,3.0,3.0,4.0,0.33,0.0,0.0,0.0,11.0,0.01,4.02,0.0,0.0,0.15,11.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,4.0,6.0,12.0,-0.01,-0.01,-0.01,,,,0.65,0.97,1.04,1.33,國泰-台南,15.71%,凱基-台北,10%,國泰-台中,8.57%
5007,三星,鋼鐵工業,51.6,-0.19,0.97,52.1,52.0,0.78,-0.19,26.1,10.0,0.0,0.0,0.0,,2.0,-2.0,-4.0,1.0,0.0,0.0,0.0,12.0,0.0,3.04,-2.0,-0.0,0.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.15,-0.2,3.0,3.0,6.0,-0.05,-0.05,-0.05,,,,0.6,0.33,-0.14,-0.51,花旗環球,38.46%,元大-北府,19.23%,摩根大通,19.23%
5009,榮剛,鋼鐵工業,33.4,-0.74,0.45,33.55,33.3,-0.3,-1.77,9343.36,-1568.0,3.0,-80.0,28.0,-1.35,3.0,76.0,-644.0,-9.47,0.0,0.0,8.88,-1640.0,-0.36,18.52,72.0,0.02,0.57,-1803.0,-0.39,-0.0,0.05,0.1,0.0,2.0,6.0,0.65,1.62,8.18,2.0,6.0,15.0,-0.72,-1.51,2.41,,,,-0.07,0.06,1.0,2.91,摩根大通,2.08%,富邦-仁愛,1.62%,新光-高雄,1.32%
5011,久陽,鋼鐵工業,25.05,0.6,0.2,25.1,25.15,0.4,-1.37,518.04,47.0,3.0,2.0,-2.0,-2.0,2.0,-3.0,9.0,-4.0,0.0,0.0,0.0,61.0,0.06,1.02,-14.0,-0.01,0.23,58.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,-0.16,3.0,5.0,8.0,0.22,0.12,-0.29,,,,0.35,1.27,1.89,2.7,凱基-高美館,9.46%,新光-台南,7.72%,美林,6.76%
5013,強新,鋼鐵工業,36.15,0.42,0.14,36.2,36.2,0.14,0.0,12.37,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.01,0.0,3.0,7.0,-0.0,-0.0,0.0,,,,0.17,0.36,0.23,1.48,群益金鼎-開元,58.33%,臺銀-鳳山,16.67%,玉山-高雄,0%
5014,建錩,鋼鐵工業,16.05,-0.62,0.93,16.2,16.35,1.87,-0.91,1129.66,216.0,3.0,-3.0,22.0,-8.33,3.0,-3.0,-31.0,9.33,0.0,0.0,0.0,216.0,0.12,3.31,0.0,0.0,0.0,186.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.49,0.05,3.0,6.0,9.0,0.17,-0.13,-0.07,,,,0.22,0.45,0.93,1.9,第一金-新竹,7.61%,凱基-台北,6.64%,日盛-文化,6.19%
5015,華祺,鋼鐵工業,74.5,1.5,0.27,74.7,73.6,-1.21,-2.9,1082.09,-273.0,5.0,4.0,16.0,3.0,4.0,114.0,53.0,-0.54,0.0,0.0,0.0,-273.0,-0.45,10.41,0.0,0.0,0.0,-152.0,-0.25,0.0,-0.0,0.0,0.0,0.0,0.0,-0.63,-0.61,-0.01,1.0,4.0,9.0,-0.49,-0.83,-1.91,-29.36,-23.27,15.13,-0.44,1.75,3.06,9.93,福邦證券,6.84%,元大-忠孝鼎富,3.88%,群益金鼎-敦南,2.77%
5016,松和,鋼鐵工業,29.2,0.34,-0.68,29.0,29.2,0.0,-0.85,14.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,3.0,7.0,13.0,0.0,0.0,0.0,,,,0.02,,,,國票-九鼎,35.71%,合庫-台中,21.43%,凱基-台北,21.43%
5201,凱衛,資訊服務業,28.3,0.53,0.0,28.3,28.45,0.53,0.0,3.1,0.0,0.0,0.0,0.0,,1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.0,2.0,9.0,-0.0,-0.01,-0.02,,,,0.15,,,,大昌-新店,33.33%,中國信託-嘉義,33.33%,元大-古亭,0%
5202,力新,資訊服務業,15.05,0.0,0.0,15.05,15.05,0.0,-0.99,12.02,2.0,0.0,0.0,0.0,,0.0,0.0,-1.0,-inf,0.0,0.0,0.0,2.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,11.0,-0.01,-0.01,-0.02,,,,0.04,0.07,0.01,,宏遠-台中,50%,群益金鼎-海山,16.67%,元大-屏南,8.33%
5203,訊連,資訊服務業,86.2,-0.23,0.0,86.2,86.2,0.0,-0.23,178.53,-47.0,0.0,0.0,0.0,,1.0,-10.0,6.0,-1.6,0.0,0.0,0.0,-47.0,-0.06,11.18,-0.0,-0.0,0.18,-19.0,-0.02,0.0,-0.0,0.0,0.0,0.0,0.0,0.13,-0.19,-0.7,4.0,5.0,7.0,0.05,-0.04,-0.13,,,,-0.02,1.19,1.5,-1.08,臺銀-新竹,43.58%,元富-新店,8.38%,玉山-新竹,6.7%
5205,中茂,其他電子業,34.1,-2.01,-3.08,33.05,34.9,2.35,-2.92,9.4,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,1.0,1.0,1.0,0.06,0.07,0.07,,,,1.08,1.09,1.35,-0.85,元富-大昌,33.33%,(牛牛牛)亞-鑫豐,22.22%,康和-板橋,0%
5206,坤悅,建材營造,14.0,-0.36,0.0,14.0,14.0,0.0,0.0,13.16,-2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,-2.0,-0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,-0.0,0.0,0.0,,,,-0.07,-0.04,-0.02,-0.02,國泰-台中,53.85%,統一-三重,7.69%,永豐金-竹科,7.69%
5209,新鼎,其他,76.0,0.0,0.0,76.0,76.0,0.0,0.0,30.61,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,-4.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.0,0.0,0.0,1.0,-0.01,-0.01,-0.02,,,,0.04,0.55,1.4,,元大-發財,12.9%,(牛牛牛)亞-鑫豐,9.68%,凱基-彰化,9.68%
5210,寶碩,資訊服務業,16.85,-0.88,-7.42,15.6,16.0,-5.04,-2.44,429.13,6.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.01,0.23,-0.0,-0.0,0.0,-74.0,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,2.0,3.0,7.0,-0.0,-0.01,-0.23,,,,-0.83,-0.4,-0.05,-0.91,台新-台南,6.53%,新光,6.06%,元富-西松,5.83%
5211,蒙恬,資訊服務業,20.0,1.01,0.0,20.0,20.0,0.0,-1.23,55.09,-2.0,0.0,0.0,0.0,,0.0,-10.0,-11.0,0.1,0.0,0.0,0.0,-2.0,-0.01,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.34,-0.07,3.0,7.0,13.0,0.1,0.1,-0.15,,,,0.16,0.37,0.55,1.07,美好-楊梅,36.36%,兆豐-岡山,10.91%,元大-仁愛,7.27%
5212,凌網,資訊服務業,36.1,-0.41,0.0,36.1,36.5,1.11,-0.14,83.0,-3.0,0.0,0.0,0.0,,2.0,-1.0,0.0,-1.0,0.0,0.0,0.0,-3.0,-0.01,34.09,0.0,0.0,9.12,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,2.0,4.0,9.0,-0.0,0.0,-0.0,,,,0.2,,,,永豐金證券,3.61%,元大-前金,1.2%,元大證券,1.2%
5213,亞昕,建材營造,22.9,0.88,-0.66,22.75,22.9,0.0,-0.43,147.88,6.0,0.0,0.0,0.0,,3.0,0.0,10.0,inf,0.0,0.0,0.0,7.0,0.0,1.2,-1.0,-0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,4.0,7.0,14.0,0.01,0.05,0.07,,,,0.06,0.09,0.32,0.81,台中銀-台北,43.24%,日盛-台南,23.65%,亞東-板橋,6.76%
5215,科嘉-KY,電腦及週邊設備業,51.3,1.38,-0.58,51.0,50.5,-1.56,-1.75,306.38,10.0,1.0,4.0,-2.0,-1.5,1.0,54.0,-19.0,-1.35,0.0,0.0,0.12,10.0,0.02,25.22,-0.0,-0.0,0.07,-40.0,-0.06,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.11,0.01,-0.5,4.0,5.0,9.0,0.06,0.0,-1.04,,,,0.02,0.57,0.05,3.15,元大-府城,4.9%,兆豐-西螺,4.58%,新光,3.92%
5220,萬達光電,光電業,29.3,1.21,2.56,30.05,29.15,-0.51,-3.0,42.0,0.0,0.0,0.0,0.0,,1.0,-14.0,-16.0,0.14,-5.0,-0.01,1.34,5.0,0.01,0.33,0.0,0.0,0.0,-2.0,-0.01,-0.05,-0.1,-0.16,0.0,0.0,0.0,0.01,0.01,-0.0,2.0,4.0,8.0,-0.01,-0.01,-0.03,,,,0.16,0.32,0.44,0.19,凱基-台北,11.9%,元大-內湖,11.9%,日盛-三峽,9.52%
5222,全訊,半導體業,139.0,2.21,2.52,142.5,152.5,9.71,0.0,3175.1,287.0,2.0,0.0,7.0,inf,4.0,112.0,378.0,2.38,-15.0,-0.02,0.53,312.0,0.46,6.3,-10.0,-0.01,2.47,568.0,0.84,-0.02,-0.02,-0.02,0.0,0.0,0.0,0.65,0.3,0.1,3.0,4.0,5.0,0.94,0.53,0.36,10.89,32.37,8.31,13.6,16.3,19.45,18.33,日盛-文化,6.3%,凱基-台北,5.48%,統一,3.84%
5223,安力-KY,電腦及週邊設備業,41.0,-0.49,0.24,41.1,41.15,0.37,-0.84,18.17,0.0,0.0,0.0,0.0,,1.0,-17.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,41.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,2.0,3.0,8.0,-0.01,-0.0,0.03,,,,0.42,1.06,1.73,1.49,富邦-嘉義,22.22%,玉山-士林,11.11%,群益金鼎-丹鳳,11.11%
5225,東科-KY,其他電子業,38.0,0.93,0.0,38.0,38.7,1.84,-2.4,1856.73,-84.0,2.0,-12.0,28.0,-3.33,3.0,32.0,208.0,5.5,0.0,0.0,2.46,-39.0,-0.06,50.93,-45.0,-0.07,0.24,139.0,0.22,0.0,0.0,0.91,0.0,0.0,5.0,-0.74,-1.59,-2.31,2.0,4.0,10.0,-0.37,-1.61,-4.11,-2.82,35.84,39.99,0.69,1.1,-0.11,3.95,新光,3.77%,華南永昌,3.61%,永豐金-信義,2.26%
5227,立凱-KY,電子零組件業,76.5,2.55,0.39,76.8,75.6,-1.18,-2.2,879.56,30.0,,,,,,,,,0.0,0.0,0.29,30.0,0.04,19.96,0.0,0.0,0.0,-71.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.52,0.05,3.0,5.0,8.0,0.37,0.11,-1.1,,,,0.14,1.09,0.6,7.96,永豐金-台中,3.64%,美商高盛,2.95%,元富-吉利,1.82%
5228,鈺鎧,電子零組件業,23.0,0.0,0.43,23.1,23.0,0.0,-1.71,77.04,-2.0,,,,,,,,,0.0,0.0,0.0,-2.0,-0.01,0.2,0.0,0.0,0.0,-12.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,-0.01,0.0,1.0,3.0,8.0,-0.27,-0.18,-0.17,,,,-0.01,0.81,1.69,0.43,元大-新莊,10.39%,元富-城東,6.49%,兆豐-天母,6.49%
5230,雷笛克光學,光電業,22.4,0.9,0.89,22.6,22.5,0.45,-1.32,109.12,0.0,0.0,0.0,0.0,,4.0,1.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.3,-3.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.35,-0.39,0.0,1.0,7.0,-0.03,-0.07,-0.15,,,,0.23,0.43,0.33,-0.4,永豐金-敦南,15.6%,兆豐-桃鶯,9.17%,元大-北港,9.17%
5234,達興材料,光電業,71.6,0.42,0.42,71.9,71.7,0.14,-2.45,210.8,-48.0,0.0,0.0,-4.0,-inf,4.0,3.0,7.0,1.33,0.0,0.0,0.09,-48.0,-0.05,8.53,0.0,0.0,0.17,-24.0,-0.02,-0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.1,-0.36,1.0,2.0,4.0,0.03,0.02,0.2,7.60,-22.09,-13.15,1.62,2.9,4.78,7.24,日盛-復興,6.64%,永豐金-中正,5.69%,日盛-景美,5.21%
5236,凌陽創新,半導體業,74.7,0.4,0.4,75.0,73.7,-1.34,-3.91,211.21,-46.0,0.0,0.0,0.0,,5.0,14.0,18.0,0.29,0.0,0.0,0.0,-45.0,-0.08,1.22,-1.0,-0.0,0.08,-33.0,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.22,0.36,3.0,6.0,11.0,0.03,-0.04,-0.01,1.46,-37.72,-32.91,1.08,3.33,4.7,6.69,元大-內湖,12.8%,新光,3.79%,臺銀-臺南,3.32%
5243,乙盛-KY,光電業,64.6,5.38,2.17,66.0,65.0,0.62,-2.11,7973.11,-286.0,2.0,5.0,3.0,-0.4,3.0,878.0,-361.0,-1.41,0.0,0.0,0.0,-146.0,-0.09,54.63,-140.0,-0.08,0.32,-63.0,-0.04,-0.0,0.0,-0.09,0.0,0.0,0.0,2.19,1.72,1.09,4.0,4.0,7.0,1.42,1.07,0.37,,,,2.94,5.03,4.8,4.2,華南永昌-中正,13.7%,凱基-台北,2.97%,台灣摩根士丹利,2.13%
5244,弘凱,光電業,25.55,1.59,0.0,25.55,27.7,8.41,0.0,114.3,11.0,0.0,0.0,0.0,,4.0,24.0,48.0,1.0,0.0,0.0,0.0,11.0,0.02,1.13,0.0,0.0,0.0,5.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.09,5.0,8.0,12.0,0.01,0.03,0.08,27.45,-17.52,-25.49,2.2,3.14,3.73,3.64,凱基-文心,40.35%,凱基-士林,8.77%,臺銀-民權,4.39%
5245,智晶,光電業,63.4,8.75,-0.47,63.1,62.3,-1.74,-2.5,937.37,-18.0,2.0,10.0,-1.0,-1.1,2.0,-22.0,38.0,-2.73,0.0,0.0,0.18,-35.0,-0.08,14.33,17.0,0.04,0.66,-65.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.01,0.43,2.0,3.0,10.0,-0.36,-0.56,-0.46,,,,3.1,4.39,4.49,5.62,永豐金-信義,5.34%,統一-城中,3.74%,兆豐-松德,3.31%
5251,天鉞電,光電業,29.1,-7.47,0.34,29.2,29.45,1.2,-2.32,2540.72,-131.0,1.0,-74.0,-4.0,-0.95,2.0,-139.0,-30.0,-0.78,0.0,0.0,0.0,-131.0,-0.37,21.61,0.0,0.0,0.08,-109.0,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-2.16,-0.76,-0.62,1.0,4.0,10.0,-1.85,-1.61,-4.05,,,,-0.16,0.28,0.57,3.2,新加坡商瑞銀,1.93%,第一金-忠孝,1.02%,第一金-新竹,0.94%
5258,虹堡,電腦及週邊設備業,69.5,2.96,1.29,70.4,70.3,1.15,-4.87,20854.2,121.0,2.0,68.0,0.0,-1.0,4.0,203.0,202.0,-0.0,0.0,0.0,0.0,115.0,0.12,9.24,6.0,0.01,0.04,-145.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-1.81,0.24,4.0,5.0,12.0,0.19,-2.78,-2.46,,,,1.94,2.04,2.78,7.23,新加坡商瑞銀,1.13%,凱基-台北,0.8%,新光,0.63%
5263,智崴,文化創意業,119.5,0.84,0.42,120.0,124.5,4.18,-2.35,878.74,23.0,3.0,52.0,305.0,4.87,5.0,35.0,158.0,3.51,0.0,0.0,5.27,28.0,0.05,15.06,-5.0,-0.01,0.0,-57.0,-0.09,0.0,0.0,-0.03,0.0,0.0,0.0,0.18,0.03,-0.14,4.0,5.0,8.0,-0.02,-0.19,-0.43,,,,5.3,6.7,10.7,14.06,華南永昌,9.22%,台新證券,5.35%,國票-敦北法人,4.32%
5269,祥碩,半導體業,785.0,1.95,0.89,792.0,773.0,-1.53,-3.62,1303.26,-470.0,1.0,5.0,-2.0,-1.4,3.0,-28.0,36.0,-2.29,0.0,0.0,1.53,-455.0,-0.66,17.53,-15.0,-0.02,1.06,-344.0,-0.5,0.18,0.23,0.95,4.0,9.0,17.0,-1.41,-0.99,-3.31,0.0,3.0,6.0,-1.02,-0.8,-2.31,,,,11.4,22.4,51.15,84.37,陽信-石牌,2.76%,台中銀,1.61%,凱基-市府,1.3%
5272,笙科,半導體業,27.5,3.0,-0.36,27.4,26.9,-2.18,-2.18,443.04,-111.0,1.0,-3.0,-9.0,2.0,4.0,55.0,1.0,-0.98,0.0,0.0,0.0,-111.0,-0.2,3.98,0.0,0.0,0.07,-63.0,-0.11,0.0,0.0,-0.0,0.0,0.0,0.0,0.32,0.21,0.24,4.0,7.0,11.0,0.15,0.06,-0.12,42.51,-59.85,-8.09,0.3,1.0,1.41,0.55,元富-大昌,5.87%,第一金-光復,4.51%,元大-東蘆,4.51%
5274,信驊,半導體業,2280.0,3.4,1.32,2310.0,2135.0,-6.36,-7.58,757.03,-259.0,3.0,-4.0,1.0,-1.25,3.0,-28.0,84.0,-4.0,-168.0,-0.44,8.83,-84.0,-0.22,54.5,-7.0,-0.02,0.26,-192.0,-0.51,-0.36,-0.54,-0.59,1.0,2.0,7.0,-0.11,0.09,1.45,2.0,6.0,11.0,-0.14,-0.25,-0.12,-18.81,37.63,47.52,-36.0,-20.5,10.5,246.0,花旗環球,1.85%,台新證券,1.59%,美林,1.32%
5276,達輝-KY,其他,14.55,1.39,1.72,14.8,14.5,-0.34,-2.03,4.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,76.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0,1.0,2.0,0.0,0.03,0.06,-4.64,-2.07,18.35,0.1,0.34,0.79,,凱基-竹北,75%,華南永昌-淡水,25%, , 
5278,尚凡,電子商務,164.0,-1.8,2.74,168.5,168.0,2.44,-0.3,13.07,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,30.48,0.0,0.0,0.01,2.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.02,0.02,0.04,,,,3.5,3.0,5.72,,(牛牛牛)亞-網路,30.77%,玉山-嘉義,15.38%,永豐金-忠孝,15.38%
5281,大峽谷-KY,光電業,18.0,2.27,-2.78,17.5,17.75,-1.39,0.0,15.4,0.0,0.0,0.0,0.0,,3.0,-5.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,41.32,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.04,-0.03,1.0,3.0,4.0,0.0,-0.0,-0.03,,,,-0.06,0.25,,,元大-台中,20%,光和-溪湖,20%,兆豐-大同,13.33%
5283,禾聯碩,電器電纜,104.0,0.48,0.48,104.5,105.0,0.96,0.0,59.9,2.0,0.0,0.0,0.0,,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.25,0.0,0.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.16,4.0,8.0,17.0,-0.07,-0.12,-0.4,,,,1.2,1.7,2.45,1.83,凱基-台中,16.67%,日盛-員林,10%,凱基-彰化,8.33%
5284,jpp-KY,其他,58.3,1.04,0.34,58.5,61.1,4.8,-0.33,1196.94,-40.0,0.0,0.0,0.0,,2.0,20.0,253.0,11.65,0.0,0.0,0.49,-43.0,-0.09,60.33,3.0,0.01,0.14,17.0,0.04,-0.06,-0.13,0.39,0.0,0.0,4.0,0.89,0.63,1.15,4.0,6.0,12.0,0.15,-0.47,-1.3,,,,2.64,3.11,4.53,8.41,凱基-市政,3.34%,宏遠-台中,2.92%,宏遠證券,2.51%
5285,界霖,半導體業,68.4,1.03,0.88,69.0,68.7,0.44,-1.29,392.21,88.0,0.0,0.0,-1.0,-inf,3.0,13.0,-33.0,-3.54,0.0,0.0,0.0,88.0,0.09,2.23,0.0,0.0,0.7,53.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,-0.04,0.12,2.0,5.0,11.0,-0.24,-0.07,0.01,,,,1.1,2.4,3.52,2.06,摩根大通,8.67%,新加坡商瑞銀,7.4%,美商高盛,4.34%
5287,數字,電子商務,192.0,2.4,0.0,192.0,191.0,-0.52,-1.8,47.54,-7.0,0.0,0.0,0.0,,3.0,-1.0,3.0,-4.0,0.0,0.0,0.03,-7.0,-0.01,27.65,0.0,0.0,0.0,-9.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,-0.16,-0.35,-0.65,0.0,0.0,0.0,-0.04,-0.16,-0.21,,,,4.2,7.05,8.43,7.76,華南永昌-中正,8.33%,元大-東泰,8.33%,新光,6.25%
5288,豐祥-KY,電機機械,172.0,0.88,-0.29,171.5,176.0,2.33,-1.12,319.15,4.0,2.0,-3.0,-4.0,0.33,5.0,8.0,69.0,7.62,40.0,0.06,1.01,-36.0,-0.05,64.27,0.0,0.0,0.3,38.0,0.06,-0.04,-0.04,-0.28,1.0,1.0,1.0,-0.05,-0.07,-0.24,2.0,4.0,8.0,0.05,-0.01,-0.07,,,,4.1,6.45,7.8,6.12,富邦證券,12.85%,兆豐證券,12.54%,國泰證券,10.03%
5289,宜鼎,電腦及週邊設備業,196.5,3.97,0.76,198.0,199.5,1.53,-0.25,368.3,115.0,0.0,0.0,0.0,,3.0,-37.0,3.0,-1.08,0.0,0.0,0.99,115.0,0.13,32.84,0.0,0.0,0.0,65.0,0.08,0.0,0.02,0.07,0.0,1.0,5.0,0.85,1.2,1.42,4.0,7.0,13.0,0.43,0.6,0.6,,,,7.5,10.95,16.28,29.68,富邦證券,22.01%,台灣匯立證券,18.75%,台灣摩根士丹利,16.3%
5291,邑昇,電子零組件業,35.35,0.57,0.14,35.4,35.45,0.28,-0.84,53.0,-2.0,0.0,0.0,0.0,,2.0,-7.0,-3.0,-0.57,0.0,0.0,0.0,-2.0,-0.0,1.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.02,0.02,3.0,3.0,9.0,0.03,-0.08,-0.44,,,,0.29,0.68,0.81,0.36,統一-新營,15.09%,日盛-三峽,7.55%,凱基-竹北,7.55%
5299,杰力,半導體業,125.0,0.0,0.8,126.0,126.5,1.2,-0.78,463.07,62.0,1.0,-7.0,1.0,-1.14,3.0,21.0,-19.0,-1.9,0.0,0.0,0.0,48.0,0.13,1.53,14.0,0.04,0.3,13.0,0.04,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.08,-0.68,-2.56,3.0,5.0,8.0,-0.0,0.26,-1.35,,,,1.2,3.65,10.78,22.36,美商高盛,4.32%,元大-鳳山,3.67%,凱基,3.02%
5301,寶得利,觀光事業,11.55,-1.28,-0.43,11.5,11.8,2.16,0.0,41.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.13,,,,0.39,0.52,1.13,1.81,元富-世貿,48.78%,元富-松德,36.59%,新光,7.32%
5302,太欣,半導體業,8.88,-0.22,0.45,8.92,9.03,1.69,-1.74,127.61,-2.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,-2.0,-0.0,0.06,0.0,0.0,0.0,-9.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,3.0,5.0,-0.04,-0.15,-0.12,,,,0.07,0.25,0.46,0.54,元大-小港,14.06%,兆豐-復興,7.81%,台新-左楠,7.81%
5306,桂盟,其他,156.0,0.32,0.0,156.0,157.5,0.96,-0.32,96.65,7.0,0.0,0.0,0.0,,2.0,-5.0,-4.0,-0.2,13.0,0.01,0.68,-6.0,-0.0,19.95,0.0,0.0,0.1,-8.0,-0.01,0.03,0.03,0.03,4.0,5.0,8.0,-0.13,-0.09,-0.17,0.0,2.0,6.0,-0.07,-0.01,-0.08,,,,2.2,3.05,5.4,8.75,香港上海匯豐,13.4%,瑞士信貸,6.19%,花旗環球,6.19%
5309,系統電,電子零組件業,44.6,0.22,0.56,44.85,44.7,0.22,-3.87,12012.02,-3.0,0.0,,,,0.0,0.0,0.0,,400.0,0.26,4.39,-995.0,-0.63,3.17,592.0,0.38,1.01,183.0,0.12,0.56,0.71,0.96,3.0,6.0,9.0,0.79,1.23,1.66,2.0,4.0,10.0,3.32,3.19,3.6,,,,1.07,2.66,3.28,5.32,元富,3.24%,統一,2.93%,永豐金-新店,2.55%
