id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,前日融券,昨日融券,昨日融券5MAX,昨日融券10MAX,昨日融券20MAX,融券差額(張),昨日融券5增張,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
4540,全球傳動,電機機械,40.25,-0.74,0.12,40.3,40.3,0.12,-0.62,36.12,-5.0,3.0,0.0,34.0,34.0,34.0,34.0,2.0,43.0,-0.94,2.0,4.0,-2.0,0.0,0.0,0.0,-5.0,-0.01,2.78,0.0,0.0,0.07,6.0,0.01,0.01,0.03,0.05,,,,-0.25,-0.6,-0.87,-1.4,元大-西門,30.56%,元大-館前,11.11%,第一金-路竹,5.56%
4541,晟田,其他,43.45,1.05,0.35,43.6,43.55,0.23,-1.02,1183.42,135.0,1.0,-47.0,-54.0,17.0,380.0,380.0,-19.0,-235.0,-0.65,0.0,-6.0,-51.0,0.0,0.0,2.3,135.0,0.2,1.37,0.0,0.0,0.03,78.0,0.12,-0.25,-2.25,-1.59,,,,0.17,-0.67,-0.67,4.09,凱基-台北,4.99%,新加坡商瑞銀,3.63%,第一金-豐原,3.13%
4542,科嶠,電子零組件業,26.1,-0.76,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
4543,萬在,電機機械,43.85,9.9,6.96,46.9,48.2,9.92,0.0,9956.1,-143.0,5.0,90.0,828.0,828.0,828.0,828.0,502.0,1102.0,-0.39,2.0,165.0,-358.0,0.0,0.0,0.0,-104.0,-0.18,8.58,-39.0,-0.07,0.0,552.0,0.97,1.07,2.5,2.65,,,,7.95,12.5,16.58,18.87,凱基-台北,24.44%,元大-土城學府,1%,富邦證券,0.97%
4545,銘鈺,電子零組件業,30.15,0.0,0.33,30.25,30.15,0.0,-1.15,22.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,34.09,1.0,0.0,0.12,0.0,0.0,0.0,0.0,-0.09,,,,-0.08,0.09,0.07,-1.34,群益金鼎-新莊,40.91%,福勝,9.09%,元大-小港,9.09%
4549,桓達,電機機械,98.0,-0.41,0.1,98.1,98.0,0.0,-0.91,13.54,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.34,-1.0,-0.0,6.94,0.0,0.0,0.01,1.0,0.0,-0.02,-0.01,0.0,,,,-0.06,-0.36,0.23,3.64,永豐金-博愛,35.71%,宏遠證券,7.14%,大昌-桃園,7.14%
4550,長佳,電機機械,29.05,1.57,1.2,29.4,29.7,2.24,-0.34,262.59,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,2.0,0.0,18.0,0.0,0.0,0.0,14.0,0.04,2.79,0.0,0.0,0.04,7.0,0.02,-0.06,-0.71,-3.19,,,,0.85,1.18,0.3,-0.88,華南永昌-小港,17.11%,群益金鼎-市府,6.46%,富邦-仁愛,4.18%
4551,智伸科,汽車工業,133.5,0.75,-0.75,132.5,133.5,0.0,-0.74,207.2,-76.0,1.0,0.0,0.0,1.0,1.0,26.0,0.0,-2.0,,2.0,-37.0,15.0,-38.0,-0.03,0.0,-30.0,-0.03,51.12,-8.0,-0.01,0.15,-8.0,-0.01,-0.15,-0.37,-0.89,,,,1.9,1.75,1.22,-6.87,兆豐證券,21.26%,港商野村,7.25%,宏遠證券,5.31%
4552,力達-KY,電機機械,35.6,2.15,2.81,36.6,36.6,2.81,-1.48,1379.51,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,95.0,37.0,0.0,0.0,0.0,-142.0,-0.12,49.43,-44.0,-0.04,0.15,-89.0,-0.08,-0.11,-0.16,-0.13,,,,1.38,1.96,2.41,4.12,國泰-敦南,7.75%,永豐金證券,3.33%,永豐金-桃園,2.61%
4554,橙的,其他電子業,29.0,-0.34,-0.69,28.8,30.0,3.45,-0.66,93.92,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,24.58,0.0,0.0,0.0,10.0,0.04,-0.03,-0.41,-0.69,,,,0.42,0.36,0.39,1.38,元大-莒光,39.36%,群益金鼎-海山,13.83%,元大-新店中正,3.19%
4555,氣立,電機機械,49.2,0.61,-0.81,48.8,53.3,8.33,-1.11,318.65,29.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,-20.0,,5.0,99.0,133.0,0.0,0.0,0.0,35.0,0.05,0.48,-6.0,-0.01,0.02,52.0,0.08,0.08,0.1,0.19,,,,3.05,3.38,3.96,4.42,第一金-自由,21.94%,華南永昌-台中,19.44%,摩根大通,5.64%
4556,旭然,其他,29.95,0.17,-0.33,29.85,29.85,-0.33,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.06,-0.1,,,富邦-信義,100%,國泰-桃園,0%,康和-板橋,0%
4557,永新-KY,汽車工業,116.0,0.87,-0.43,115.5,115.5,-0.43,-0.86,133.01,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,,1.0,0.0,-48.0,0.0,0.0,0.0,26.0,0.06,34.89,0.0,0.0,0.11,-12.0,-0.03,-0.04,0.03,0.03,,,,-0.1,-1.35,-0.92,2.46,統一,13.53%,國票-九鼎,7.52%,凱基-台北,7.52%
4558,寶緯,電機機械,28.05,-0.88,0.0,28.05,28.05,0.0,0.0,12.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,3.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.16,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.02,,,,-0.17,-0.26,-0.71,-0.84,富邦-南屯,41.67%,兆豐-南京,8.33%,兆豐-員林,8.33%
4560,強信-KY,電機機械,39.4,-0.13,0.13,39.45,39.4,0.0,-0.25,17.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,0.0,83.78,0.0,0.0,0.06,0.0,0.0,-0.0,0.01,0.01,,,,-0.04,-0.1,-0.05,0.12,元富,23.53%,富邦-員林,17.65%,永豐金證券,0%
4561,健椿,電機機械,23.7,-0.21,1.27,24.0,24.0,1.27,-1.03,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06,4.0,0.01,0.01,0.0,-0.07,,,,0.16,0.19,0.39,0.71,康和-嘉義,25%,土銀-白河,25%,永全-南崁,15%
4562,穎漢,電機機械,16.9,0.6,-0.59,16.8,17.1,1.18,0.0,129.2,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,32.0,0.0,0.0,0.0,-12.0,-0.01,1.49,-1.0,-0.0,0.07,4.0,0.0,-0.0,0.01,-0.01,,,,0.13,-0.01,0.15,0.61,兆豐-員林,6.98%,華南永昌,6.98%,元富-台中,5.43%
4563,百德,電機機械,40.15,2.16,-0.37,40.0,40.15,0.0,-0.25,87.05,-37.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,33.0,18.0,0.0,0.0,0.0,-37.0,-0.07,2.17,0.0,0.0,0.0,-6.0,-0.01,-0.1,-0.25,-0.32,,,,0.57,0.41,0.9,0.32,凱基-台北,16.09%,福邦證券,11.49%,玉山-士林,11.49%
4564,元翎,電機機械,32.75,9.9,-0.92,32.45,32.45,-0.92,-4.84,41740.18,151.0,1.0,-86.0,305.0,585.0,585.0,585.0,-107.0,579.0,-1.35,3.0,429.0,-563.0,0.0,0.0,0.0,130.0,0.06,1.61,21.0,0.01,0.02,-6484.0,-3.2,-4.68,-4.34,-6.68,,,,1.26,3.9,6.44,7.51,兆豐-寶成,0.49%,元大-大雅,0.47%,國泰-敦南,0.46%
4566,時碩工業,電機機械,54.2,1.12,-0.74,53.8,53.6,-1.11,-1.11,503.01,-50.0,3.0,94.0,48.0,94.0,94.0,94.0,0.0,-63.0,-1.0,3.0,18.0,10.0,0.0,0.0,0.0,-70.0,-0.09,1.13,20.0,0.02,0.11,-34.0,-0.04,-0.32,-0.44,-1.1,,,,-0.44,-1.06,-2.46,-3.14,台新證券,4.37%,統一-南京,2.98%,國票-桃園,2.39%
4568,科際精密,電機機械,57.0,0.0,0.0,57.0,56.8,-0.35,-1.73,13.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.01,,,,-0.64,-1.04,,,富邦-南屯,15.38%,元大-復北,15.38%,富邦-中壢,7.69%
4571,鈞興-KY,電機機械,78.8,0.9,-0.13,78.7,78.5,-0.38,-0.38,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,66.21,0.0,0.0,0.06,0.0,0.0,-0.01,-0.02,-0.02,,,,0.16,-0.16,-1.09,0.48,國票-台東,60%,台新-屏東,10%,(牛牛牛)亞-鑫豐,10%
4572,駐龍,電機機械,163.0,0.62,0.92,164.5,160.5,-1.53,-2.43,395.48,-13.0,0.0,-2.0,0.0,9.0,9.0,11.0,-1.0,-15.0,-inf,3.0,17.0,-63.0,0.0,0.0,7.72,-16.0,-0.04,2.97,3.0,0.01,1.06,-85.0,-0.24,-0.5,-0.8,-0.1,,,,-2.4,-4.3,-4.28,4.89,凱基-台北,10.63%,富邦-建國,3.04%,元富-高雄,2.03%
4576,大銀微系統,電機機械,74.7,-0.4,-0.13,74.6,74.1,-0.8,-0.8,76.7,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,4.0,3.0,0.0,0.0,0.0,7.0,0.01,0.44,0.0,0.0,0.07,-22.0,-0.02,-0.06,-0.06,-0.07,,,,-1.22,-1.97,-1.48,-2.9,兆豐-新營,7.79%,台新-中壢,7.79%,元富,6.49%
4577,達航科技,其他電子業,30.9,1.15,0.0,30.9,30.9,0.0,0.0,43.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,,,,0.11,0.07,0.17,-0.01,元大-土城學府,20.93%,第一金-高雄,9.3%,新光,4.65%
4580,捷流閥業,電機機械,93.3,-0.11,-0.11,93.2,93.2,-0.11,-0.43,42.78,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-6.0,-6.0,0.0,0.0,0.0,13.0,0.03,1.2,0.0,0.0,0.08,-5.0,-0.01,-0.07,-0.14,-0.13,,,,0.14,-0.14,-0.69,0.67,新加坡商瑞銀,11.63%,台新-台中,11.63%,凱基-台北,11.63%
4581,光隆精密-KY,汽車工業,65.3,3.82,-0.31,65.1,64.7,-0.92,-0.61,149.36,-25.0,2.0,-1.0,1.0,1.0,1.0,12.0,0.0,-2.0,-1.0,1.0,-7.0,22.0,-7.0,-0.02,0.31,-18.0,-0.05,26.11,0.0,0.0,0.54,5.0,0.01,-0.22,-0.55,-1.54,,,,0.78,0.18,2.28,12.52,新光,7.38%,台新-建北,4.7%,富邦-永和,4.7%
4583,台灣精銳,電機機械,193.5,-1.53,0.0,193.5,193.5,0.0,-0.51,23.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.0,0.01,0.0,0.0,0.0,-0.01,-0.03,,,,-1.6,-3.3,-5.38,-17.07,台新證券,16.67%,凱基-苗栗,16.67%,永豐金證券,8.33%
4584,君帆,電機機械,48.5,0.41,-0.1,48.45,48.5,0.0,0.0,2.06,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,,,,0.14,-0.06,-0.4,-1.91,元富-同大,50%,元大-員林中山,50%,新光,0%
4609,唐鋒,電器電纜,7.7,-0.77,-1.56,7.58,7.93,2.99,-0.5,5.0,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,,,,0.07,-0.09,,,元大-向上,60%,第一金-高雄,40%, , 
4702,中美實,化學工業,14.2,-0.35,0.0,14.2,14.55,2.46,-2.35,354.47,122.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,2.0,-7.0,-5.0,0.0,0.0,0.0,49.0,0.07,48.68,73.0,0.1,0.1,77.0,0.11,-0.12,-0.0,-0.13,,,,0.32,0.31,0.51,0.66,台新證券,20.62%,兆豐-鹿港,9.89%,凱基-台北,9.89%
4706,大恭,化學工業,18.9,-0.26,-1.59,18.6,19.3,2.12,-0.26,241.45,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,5.0,-3.0,0.0,0.0,0.0,6.0,0.01,31.03,0.0,0.0,0.0,44.0,0.06,0.5,0.8,0.8,,,,0.15,0.81,1.37,1.79,華南永昌-忠孝,66.39%,元大-汐止,8.3%,摩根大通,2.49%
4707,磐亞,化學工業,12.8,0.0,0.0,12.8,12.85,0.39,-0.39,333.97,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,-18.0,55.0,0.0,0.0,0.0,8.0,0.0,0.65,87.0,0.02,0.02,37.0,0.01,-0.01,-0.02,-0.16,,,,0.01,0.03,0.05,0.05,台新證券,24.55%,永豐金-市政,11.98%,摩根大通,8.08%
4711,永純,化學工業,16.9,0.6,1.78,17.2,17.1,1.18,-1.72,99.8,6.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,-inf,3.0,19.0,4.0,0.0,0.0,0.0,7.0,0.01,1.13,-1.0,-0.0,1.36,9.0,0.01,-0.05,-0.04,-0.06,,,,0.22,0.09,0.12,1.24,臺銀,10%,凱基-台北,7%,華南永昌,7%
4712,南璋,食品工業,4.4,4.27,-1.14,4.35,4.35,-1.14,0.0,3.5,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,,,,-0.1,-0.03,0.11,,國泰-新莊,25%,永豐金證券,25%,元大-左營,0%
4714,永捷,化學工業,12.55,0.8,0.0,12.55,12.4,-1.2,-1.59,280.44,17.0,1.0,-1.0,2.0,2.0,2.0,3.0,-2.0,1.0,-2.0,2.0,-49.0,-19.0,0.0,0.0,0.0,17.0,0.01,0.44,0.0,0.0,0.4,-16.0,-0.01,-0.37,-0.35,-0.4,,,,0.07,0.12,0.23,0.75,光和,10.71%,群益金鼎-瑞豐,5.71%,台灣企銀-竹北,5.36%
4716,大立,化學工業,12.9,0.39,0.39,12.95,12.9,0.0,-0.39,51.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.06,-3.0,-0.0,0.02,-0.02,0.09,,,,0.01,0.01,0.13,0.26,國票-內壢,21.57%,永豐金-中壢,15.69%,富邦-板橋,9.8%
4720,德淵,化學工業,15.0,0.33,0.0,15.0,15.1,0.67,0.0,104.69,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-24.0,,3.0,9.0,3.0,0.0,0.0,0.0,28.0,0.03,3.58,0.0,0.0,0.5,-5.0,-0.0,0.01,0.08,0.06,,,,0.15,0.09,0.21,0.42,凱基-台北,27.62%,富邦-復興,13.33%,元大-大灣,4.76%
4721,美琪瑪,化學工業,97.0,0.94,0.72,97.7,100.5,3.61,-0.5,1308.84,64.0,2.0,8.0,1.0,9.0,23.0,154.0,-24.0,13.0,-25.0,1.0,-7.0,7.0,0.0,0.0,0.0,57.0,0.08,1.61,7.0,0.01,0.74,35.0,0.05,0.08,0.14,-0.59,,,,3.34,3.81,4.03,-2.14,凱基-台北,8.33%,元大-斗六,2.37%,港商野村,1.3%
4722,國精化,化學工業,36.1,-0.14,1.52,36.65,36.35,0.69,-0.82,122.08,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,-5.0,0.0,0.0,0.0,-5.0,-0.0,2.77,0.0,0.0,0.05,0.0,0.0,0.0,-0.01,-0.05,,,,0.04,-0.05,0.02,0.61,華南永昌-岡山,70.49%,台灣企銀-岡山,8.2%,福勝,4.1%
4726,永昕,生技醫療業,38.85,-0.13,0.9,39.2,39.4,1.42,-1.01,613.69,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,2.0,5.0,2.0,0.0,0.0,0.0,89.0,0.04,21.08,0.0,0.0,0.0,43.0,0.02,0.09,0.12,-0.19,,,,0.39,0.58,0.8,0.51,美林,5.7%,元大-草屯,5.54%,群益金鼎-大安,4.89%
4728,雙美,生技醫療業,229.5,0.0,0.22,230.0,233.5,1.74,-0.21,176.64,64.0,1.0,-1.0,1.0,1.0,2.0,45.0,-1.0,-8.0,-2.0,2.0,-4.0,1.0,0.0,0.0,0.0,63.0,0.12,15.29,1.0,0.0,0.71,-2.0,-0.0,-0.04,-0.34,-0.99,,,,1.3,-3.35,-14.12,32.18,凱基-台北,11.86%,新加坡商瑞銀,5.65%,台灣摩根士丹利,4.52%
4729,熒茂,光電業,18.0,0.28,0.28,18.05,18.1,0.56,-0.55,128.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,4.0,-12.0,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0.0,0.0,4.0,0.01,0.04,0.14,-0.03,,,,0.08,0.07,0.36,1.13,(牛牛牛)亞-鑫豐,17.83%,臺銀-鳳山,7.75%,新光,7.75%
4735,豪展,生技醫療業,37.75,-0.79,-0.13,37.7,37.85,0.26,-0.13,90.79,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-1.0,-1.0,0.0,0.0,0.0,6.0,0.02,0.86,-0.0,-0.0,0.37,-17.0,-0.05,-0.12,-0.12,-0.11,,,,-0.09,-0.19,-0.05,-0.55,元大-新盛,10.99%,國泰-台中,6.59%,合庫-三重,6.59%
4736,泰博,生技醫療業,183.5,0.0,0.27,184.0,183.0,-0.27,-0.81,193.24,-13.0,0.0,0.0,-3.0,1.0,1.0,16.0,-3.0,-6.0,0.0,1.0,-16.0,-32.0,0.0,0.0,0.9,-19.0,-0.02,9.89,6.0,0.01,0.04,-39.0,-0.04,-0.23,-0.04,-0.27,,,,-0.1,-0.1,1.45,-1.98,福邦證券,10.88%,凱基-台北,9.84%,華南永昌,3.63%
4737,華廣,生技醫療業,76.0,-1.04,-0.66,75.5,76.3,0.39,-0.39,47.04,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,3.0,5.0,0.0,0.0,0.0,10.0,0.02,22.04,0.0,0.0,0.06,-4.0,-0.01,-0.01,0.05,0.1,,,,-0.38,-1.27,-0.23,-0.32,凱基-東勢,14.89%,凱基-台北,14.89%,美林,10.64%
4739,康普,化學工業,89.2,0.9,0.78,89.9,92.7,3.92,-1.7,1841.42,-128.0,1.0,-1.0,-2.0,2.0,42.0,120.0,-10.0,-21.0,4.0,1.0,-78.0,7.0,20.0,0.02,0.27,-145.0,-0.14,1.91,-3.0,-0.0,0.12,-112.0,-0.1,-0.06,-0.14,-0.27,,,,3.34,3.5,3.92,-1.97,摩根大通,2.12%,台新證券,1.79%,凱基-北門,1.74%
4741,泓瀚,化學工業,31.85,-0.78,0.0,31.85,33.3,4.55,-0.89,205.06,28.0,3.0,0.0,-1.0,1.0,3.0,3.0,2.0,-1.0,-3.0,3.0,11.0,-8.0,0.0,0.0,0.0,27.0,0.08,0.73,1.0,0.0,0.27,16.0,0.05,-0.02,-0.53,-1.57,,,,0.92,0.54,-0.52,2.16,臺銀,10.24%,凱基-台北,9.76%,摩根大通,3.41%
4743,合一,生技醫療業,230.5,3.36,-0.22,230.0,228.0,-1.08,-1.51,1394.54,-114.0,3.0,4.0,4.0,17.0,17.0,43.0,-9.0,-1.0,-3.25,1.0,-58.0,-87.0,0.0,0.0,0.04,-87.0,-0.02,6.65,-27.0,-0.01,0.73,-93.0,-0.02,0.17,0.13,-0.62,,,,2.7,1.6,-1.72,-22.72,凱基-台北,3.3%,統一-城中,2.51%,永豐金-古亭,2.01%
4744,皇將,生技醫療業,40.45,1.76,0.0,40.45,40.75,0.74,-0.85,1598.96,495.0,3.0,-22.0,18.0,20.0,79.0,436.0,39.0,-17.0,1.17,1.0,-3.0,-137.0,0.0,0.0,0.0,496.0,0.95,2.18,-1.0,-0.0,0.34,58.0,0.11,-1.47,-4.04,-8.61,,,,-0.21,-1.26,-1.36,4.78,台灣摩根士丹利,13.88%,凱基-台北,5.75%,港商野村,4.5%
4745,合富-KY,生技醫療業,28.6,0.7,0.35,28.7,28.6,0.0,-0.35,39.23,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,6.0,9.0,0.0,0.0,0.0,-1.0,-0.0,15.42,0.0,0.0,0.0,3.0,0.0,0.01,0.02,0.03,,,,0.15,0.2,0.28,1.41,合庫-台中,38.46%,凱基-汐止,23.08%,統一-汐止,12.82%
4746,台耀,生技醫療業,85.6,-1.15,0.0,85.6,84.5,-1.29,-2.09,2107.14,-623.0,2.0,6.0,-17.0,17.0,59.0,109.0,-37.0,-12.0,1.18,3.0,90.0,-43.0,0.0,0.0,1.67,-619.0,-0.51,11.46,-4.0,-0.0,1.42,-505.0,-0.42,-3.55,-5.47,-9.22,,,,-0.4,-2.39,-3.53,3.19,元富-信義,2.37%,永豐金-敦南,2.09%,富邦-永和,1.95%
4747,強生,生技醫療業,67.9,5.76,0.15,68.0,72.0,6.04,-2.04,2054.25,314.0,3.0,-1.0,4.0,4.0,6.0,19.0,14.0,0.0,2.5,3.0,-64.0,20.0,0.0,0.0,0.0,294.0,0.98,7.49,20.0,0.07,1.07,255.0,0.85,3.06,4.17,3.38,,,,6.94,9.23,11.34,14.47,台灣摩根士丹利,6.43%,第一金-華江,4.87%,美商高盛,4.04%
4754,國碳科,化學工業,40.9,0.0,0.0,40.9,41.0,0.24,0.0,40.18,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,1.0,0.0,-0.0,-0.0,-0.04,,,,0.16,0.18,0.18,1.1,國票-敦北法人,50%,宏遠-新化,12.5%,凱基-頭份,7.5%
4755,三福化,化學工業,131.0,0.0,0.76,132.0,132.0,0.76,-1.12,258.24,59.0,0.0,-1.0,-1.0,-1.0,15.0,15.0,0.0,-21.0,-1.0,1.0,-6.0,-4.0,9.0,0.01,0.02,38.0,0.04,29.16,12.0,0.01,0.5,40.0,0.04,0.07,0.17,-0.13,,,,0.9,0.95,1.97,1.8,凱基-台北,15.5%,第一金-新興,3.88%,港商野村,3.49%
4760,勤凱科技,其他電子業,76.7,0.26,-0.91,76.0,76.8,0.13,-1.03,76.33,21.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-inf,1.0,-6.0,-15.0,0.0,0.0,0.0,21.0,0.07,1.22,0.0,0.0,0.12,-14.0,-0.04,-0.22,-0.52,-0.24,,,,-0.34,-0.62,-1.41,8.03,凱基-台北,7.89%,美林,6.58%,兆豐-北高雄,6.58%
4763,材料-KY,化學工業,527.0,-2.04,0.38,529.0,553.0,4.93,-0.18,6361.23,-65.0,1.0,-39.0,-20.0,-10.0,80.0,98.0,61.0,-149.0,-4.05,4.0,163.0,14.0,24.0,0.03,1.58,-108.0,-0.15,62.09,19.0,0.03,1.12,-295.0,-0.41,-1.56,-3.45,-5.39,,,,8.2,-5.9,7.3,111.68,國票-安和,1.84%,美商高盛,1.38%,凱基-大安,0.79%
4764,雙鍵,化學工業,49.9,-0.4,0.2,50.0,49.85,-0.1,-0.3,7.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.61,0.0,0.0,0.06,0.0,0.0,0.0,0.0,-0.01,,,,-0.26,-0.62,-0.31,,凱基-台北,28.57%,美林,14.29%,凱基-高美館,14.29%
4766,南寶,化學工業,174.0,2.35,2.3,178.0,179.0,2.87,-1.38,794.66,-101.0,2.0,0.0,5.0,5.0,5.0,5.0,1.0,2.0,-0.8,1.0,-10.0,-21.0,17.0,0.01,0.04,-106.0,-0.09,15.71,-12.0,-0.01,0.27,66.0,0.05,-0.05,-0.16,0.18,,,,7.2,7.1,15.78,28.39,臺銀,12.58%,彰銀,12.45%,凱基-高雄,6.42%
4767,誠泰科技,化學工業,27.75,0.73,-1.44,27.35,27.65,-0.36,-0.36,38.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.26,,,,-0.14,-0.03,-0.56,,合庫-台南,26.32%,國票-北高雄,13.16%,統一-敦南,13.16%
4768,晶呈科技,化學工業,188.0,-1.31,-0.53,187.0,187.5,-0.27,-0.79,300.56,3.0,4.0,2.0,-1.0,2.0,2.0,15.0,1.0,3.0,-2.0,3.0,9.0,14.0,0.0,0.0,3.16,11.0,0.03,5.9,-8.0,-0.02,0.15,-2.0,-0.01,-0.1,1.05,2.66,,,,-2.3,-1.4,5.22,6.64,國票-新莊,9.63%,華南永昌-板橋,4.98%,港商野村,3.65%
4770,上品,化學工業,294.0,0.51,-0.85,291.5,298.5,1.53,-0.17,380.16,37.0,1.0,-12.0,0.0,13.0,13.0,13.0,-1.0,0.0,-inf,4.0,20.0,-34.0,4.0,0.01,1.08,26.0,0.03,6.88,7.0,0.01,0.39,70.0,0.09,0.16,0.04,0.07,,,,5.1,9.45,13.23,1.4,臺銀,8.95%,彰銀,8.68%,新加坡商瑞銀,8.68%
4804,大略-KY,觀光事業,5.75,6.48,-0.52,5.72,5.63,-2.09,-1.57,182.01,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.46,-35.0,-0.08,-0.56,-0.52,-1.07,,,,-0.05,0.35,0.05,-2.01,兆豐-岡山,8.24%,國泰-敦南,7.69%,元大-和平,7.69%
4806,昇華,文化創意業,,0.0,,,,0.0,,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
4807,日成-KY,貿易百貨,19.65,0.0,0.0,19.65,19.7,0.25,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-3.0,-18.0,0.0,0.0,0.0,0.0,0.0,72.84,0.0,0.0,0.15,0.0,0.0,-0.01,-0.07,-0.11,,,,-0.03,-0.19,,,新光,50%,台新證券,25%,國票-中和,12.5%
